,Périmètre,Date,Heures,Consommation,temperature,nebulosite,region.code,prev_conso,workday,workday_2,sun,full date
204,France,2017-05-07,03:00,40927.0,99.2020833333333,4.86550925925926,FRANCE,40190.0,2,WE,0,2017-05-07 03:00:00
205,France,2017-05-07,03:15,40190.0,99.01837384259257,4.882465277777778,FRANCE,39729.0,2,WE,0,2017-05-07 03:15:00
206,France,2017-05-07,03:30,39729.0,98.83466435185188,4.899421296296295,FRANCE,40190.0,2,WE,0,2017-05-07 03:30:00
207,France,2017-05-07,03:45,39011.0,98.65095486111113,4.916377314814814,FRANCE,39729.0,2,WE,0,2017-05-07 03:45:00
208,France,2017-05-07,04:00,38617.0,98.46724537037035,4.933333333333334,FRANCE,38389.0,2,WE,0,2017-05-07 04:00:00
209,France,2017-05-07,04:15,38389.0,98.88900462962965,4.9895543981481465,FRANCE,38199.0,2,WE,0,2017-05-07 04:15:00
210,France,2017-05-07,04:30,38199.0,99.31076388888887,5.045775462962963,FRANCE,38389.0,2,WE,0,2017-05-07 04:30:00
211,France,2017-05-07,04:45,37844.0,99.73252314814812,5.101996527777779,FRANCE,38199.0,2,WE,0,2017-05-07 04:45:00
212,France,2017-05-07,05:00,38076.0,100.1542824074074,5.158217592592592,FRANCE,38163.0,2,WE,0,2017-05-07 05:00:00
213,France,2017-05-07,05:15,38163.0,101.45980902777778,5.197337962962963,FRANCE,37957.0,2,WE,0,2017-05-07 05:15:00
214,France,2017-05-07,05:30,37957.0,102.76533564814815,5.236458333333334,FRANCE,38246.0,2,WE,0,2017-05-07 05:30:00
215,France,2017-05-07,05:45,38246.0,104.07086226851852,5.275578703703704,FRANCE,37957.0,2,WE,0,2017-05-07 05:45:00
216,France,2017-05-07,06:00,38355.0,105.37638888888887,5.314699074074074,FRANCE,38243.0,2,WE,0,2017-05-07 06:00:00
217,France,2017-05-07,06:15,38243.0,107.66359953703704,5.346701388888889,FRANCE,38355.0,2,WE,0,2017-05-07 06:15:00
218,France,2017-05-07,06:30,37703.0,109.95081018518516,5.378703703703703,FRANCE,38102.0,2,WE,1,2017-05-07 06:30:00
219,France,2017-05-07,06:45,37801.0,112.23802083333334,5.4107060185185185,FRANCE,37703.0,2,WE,1,2017-05-07 06:45:00
220,France,2017-05-07,07:00,38479.0,114.52523148148151,5.442708333333332,FRANCE,38643.0,2,WE,1,2017-05-07 07:00:00
221,France,2017-05-07,07:15,38622.0,117.33657407407406,5.469241898148148,FRANCE,39151.0,2,WE,1,2017-05-07 07:15:00
222,France,2017-05-07,07:30,39118.0,120.14791666666666,5.495775462962962,FRANCE,41380.0,2,WE,1,2017-05-07 07:30:00
223,France,2017-05-07,07:45,39411.0,122.95925925925928,5.522309027777778,FRANCE,42727.0,2,WE,1,2017-05-07 07:45:00
224,France,2017-05-07,08:00,39986.0,125.77060185185185,5.548842592592592,FRANCE,43261.0,2,WE,1,2017-05-07 08:00:00
225,France,2017-05-07,08:15,40625.0,128.46846064814812,5.562297453703703,FRANCE,44185.0,2,WE,1,2017-05-07 08:15:00
226,France,2017-05-07,08:30,41239.0,131.16631944444444,5.5757523148148165,FRANCE,45639.0,2,WE,1,2017-05-07 08:30:00
227,France,2017-05-07,08:45,41897.0,133.86417824074076,5.5892071759259245,FRANCE,46611.0,2,WE,1,2017-05-07 08:45:00
228,France,2017-05-07,09:00,42654.0,136.56203703703702,5.602662037037038,FRANCE,48211.0,2,WE,1,2017-05-07 09:00:00
229,France,2017-05-07,09:15,43002.0,138.62282986111111,5.605787037037038,FRANCE,48741.0,2,WE,1,2017-05-07 09:15:00
230,France,2017-05-07,09:30,43767.0,140.68362268518518,5.608912037037038,FRANCE,49679.0,2,WE,1,2017-05-07 09:30:00
231,France,2017-05-07,09:45,44219.0,142.74441550925926,5.6120370370370365,FRANCE,50047.0,2,WE,1,2017-05-07 09:45:00
232,France,2017-05-07,10:00,44585.0,144.80520833333338,5.615162037037035,FRANCE,50388.0,2,WE,1,2017-05-07 10:00:00
233,France,2017-05-07,10:15,45060.0,146.33926504629628,5.6114293981481485,FRANCE,44585.0,2,WE,1,2017-05-07 10:15:00
234,France,2017-05-07,10:30,45621.0,147.87332175925926,5.60769675925926,FRANCE,45060.0,2,WE,1,2017-05-07 10:30:00
235,France,2017-05-07,10:45,45710.0,149.40737847222226,5.60396412037037,FRANCE,45621.0,2,WE,1,2017-05-07 10:45:00
236,France,2017-05-07,11:00,45964.0,150.94143518518516,5.60023148148148,FRANCE,46214.0,2,WE,1,2017-05-07 11:00:00
237,France,2017-05-07,11:15,46214.0,152.02364004629632,5.598958333333332,FRANCE,46680.0,2,WE,1,2017-05-07 11:15:00
238,France,2017-05-07,11:30,46680.0,153.1058449074074,5.597685185185185,FRANCE,46214.0,2,WE,1,2017-05-07 11:30:00
239,France,2017-05-07,11:45,47020.0,154.1880497685185,5.5964120370370365,FRANCE,46680.0,2,WE,1,2017-05-07 11:45:00
240,France,2017-05-07,12:00,47721.0,155.27025462962962,5.595138888888887,FRANCE,48251.0,2,WE,1,2017-05-07 12:00:00
241,France,2017-05-07,12:15,48251.0,156.02659143518517,5.584924768518518,FRANCE,47721.0,2,WE,1,2017-05-07 12:15:00
242,France,2017-05-07,12:30,48761.0,156.78292824074074,5.574710648148148,FRANCE,49663.0,2,WE,1,2017-05-07 12:30:00
243,France,2017-05-07,12:45,49663.0,157.53926504629626,5.564496527777778,FRANCE,48761.0,2,WE,1,2017-05-07 12:45:00
244,France,2017-05-07,13:00,49100.0,158.29560185185187,5.554282407407409,FRANCE,48154.0,2,WE,1,2017-05-07 13:00:00
245,France,2017-05-07,13:15,48154.0,158.67349537037038,5.517274305555557,FRANCE,49100.0,2,WE,1,2017-05-07 13:15:00
246,France,2017-05-07,13:30,47130.0,159.0513888888889,5.480266203703704,FRANCE,46409.0,2,WE,1,2017-05-07 13:30:00
247,France,2017-05-07,13:45,46409.0,159.42928240740738,5.443258101851852,FRANCE,47130.0,2,WE,1,2017-05-07 13:45:00
248,France,2017-05-07,14:00,45558.0,159.8071759259259,5.40625,FRANCE,45579.0,2,WE,1,2017-05-07 14:00:00
249,France,2017-05-07,14:15,45579.0,159.68605324074068,5.335011574074073,FRANCE,44736.0,2,WE,1,2017-05-07 14:15:00
250,France,2017-05-07,14:30,44736.0,159.56493055555555,5.2637731481481485,FRANCE,45579.0,2,WE,1,2017-05-07 14:30:00
251,France,2017-05-07,14:45,43811.0,159.44380787037036,5.192534722222223,FRANCE,44736.0,2,WE,1,2017-05-07 14:45:00
252,France,2017-05-07,15:00,43631.0,159.32268518518518,5.121296296296296,FRANCE,43416.0,2,WE,1,2017-05-07 15:00:00
253,France,2017-05-07,15:15,43416.0,158.63460648148148,5.010011574074074,FRANCE,43631.0,2,WE,1,2017-05-07 15:15:00
254,France,2017-05-07,15:30,42667.0,157.9465277777777,4.8987268518518485,FRANCE,41954.0,2,WE,1,2017-05-07 15:30:00
255,France,2017-05-07,15:45,41954.0,157.2584490740741,4.787442129629628,FRANCE,42667.0,2,WE,1,2017-05-07 15:45:00
256,France,2017-05-07,16:00,41844.0,156.57037037037037,4.676157407407406,FRANCE,41318.0,2,WE,1,2017-05-07 16:00:00
257,France,2017-05-07,16:15,41318.0,155.2033564814815,4.576359953703704,FRANCE,41844.0,2,WE,1,2017-05-07 16:15:00
258,France,2017-05-07,16:30,41274.0,153.83634259259262,4.476562500000001,FRANCE,41318.0,2,WE,1,2017-05-07 16:30:00
259,France,2017-05-07,16:45,41079.0,152.4693287037037,4.376765046296296,FRANCE,41274.0,2,WE,1,2017-05-07 16:45:00
260,France,2017-05-07,17:00,41099.0,151.10231481481483,4.276967592592594,FRANCE,40913.0,2,WE,1,2017-05-07 17:00:00
261,France,2017-05-07,17:15,40913.0,149.14597800925932,4.172395833333334,FRANCE,41099.0,2,WE,1,2017-05-07 17:15:00
262,France,2017-05-07,17:30,41088.0,147.1896412037037,4.067824074074074,FRANCE,45013.0,2,WE,1,2017-05-07 17:30:00
263,France,2017-05-07,17:45,41327.0,145.2333043981481,3.9632523148148153,FRANCE,44895.0,2,WE,1,2017-05-07 17:45:00
264,France,2017-05-07,18:00,41872.0,143.2769675925926,3.858680555555555,FRANCE,42748.0,2,WE,1,2017-05-07 18:00:00
265,France,2017-05-07,18:15,42492.0,140.66521990740742,3.841579861111111,FRANCE,45704.0,2,WE,1,2017-05-07 18:15:00
266,France,2017-05-07,18:30,42822.0,138.05347222222224,3.8244791666666655,FRANCE,46234.0,2,WE,1,2017-05-07 18:30:00
267,France,2017-05-07,18:45,43255.0,135.44172453703706,3.8073784722222217,FRANCE,46578.0,2,WE,1,2017-05-07 18:45:00
268,France,2017-05-07,19:00,44146.0,132.82997685185185,3.7902777777777774,FRANCE,47376.0,2,WE,1,2017-05-07 19:00:00
269,France,2017-05-07,19:15,44401.0,130.04484953703704,3.752170138888889,FRANCE,47318.0,2,WE,1,2017-05-07 19:15:00
270,France,2017-05-07,19:30,44740.0,127.2597222222222,3.7140625,FRANCE,47238.0,2,WE,1,2017-05-07 19:30:00
271,France,2017-05-07,19:45,44507.0,124.47459490740738,3.6759548611111112,FRANCE,47148.0,2,WE,1,2017-05-07 19:45:00
272,France,2017-05-07,20:00,44420.0,121.6894675925926,3.637847222222221,FRANCE,46835.0,2,WE,1,2017-05-07 20:00:00
273,France,2017-05-07,20:15,44082.0,119.21255787037035,3.6482928240740735,FRANCE,45987.0,2,WE,1,2017-05-07 20:15:00
274,France,2017-05-07,20:30,44257.0,116.73564814814812,3.658738425925925,FRANCE,46350.0,2,WE,1,2017-05-07 20:30:00
275,France,2017-05-07,20:45,44141.0,114.25873842592593,3.6691840277777774,FRANCE,44257.0,2,WE,1,2017-05-07 20:45:00
276,France,2017-05-07,21:00,44466.0,111.78182870370372,3.6796296296296287,FRANCE,44141.0,2,WE,1,2017-05-07 21:00:00
277,France,2017-05-07,21:15,44984.0,110.01880787037035,3.680613425925927,FRANCE,45501.0,2,WE,0,2017-05-07 21:15:00
278,France,2017-05-07,21:30,45501.0,108.255787037037,3.6815972222222224,FRANCE,46078.0,2,WE,0,2017-05-07 21:30:00
279,France,2017-05-07,21:45,46078.0,106.49276620370372,3.682581018518519,FRANCE,45501.0,2,WE,0,2017-05-07 21:45:00
280,France,2017-05-07,22:00,45969.0,104.72974537037035,3.683564814814815,FRANCE,46467.0,2,WE,0,2017-05-07 22:00:00
281,France,2017-05-07,22:15,46467.0,103.51232638888894,3.679600694444445,FRANCE,45969.0,2,WE,0,2017-05-07 22:15:00
282,France,2017-05-07,22:30,47273.0,102.29490740740742,3.6756365740740735,FRANCE,50042.0,2,WE,0,2017-05-07 22:30:00
283,France,2017-05-07,22:45,50042.0,101.07748842592592,3.671672453703704,FRANCE,47273.0,2,WE,0,2017-05-07 22:45:00
284,France,2017-05-07,23:00,49539.0,99.86006944444445,3.6677083333333336,FRANCE,50018.0,2,WE,0,2017-05-07 23:00:00
285,France,2017-05-07,23:15,50018.0,98.96502149470899,3.5582341269841278,FRANCE,49739.0,2,WE,0,2017-05-07 23:15:00
286,France,2017-05-07,23:30,49739.0,98.06997354497356,3.4487599206349207,FRANCE,49448.0,2,WE,0,2017-05-07 23:30:00
287,France,2017-05-07,23:45,49448.0,97.17492559523814,3.3392857142857144,FRANCE,49739.0,2,WE,0,2017-05-07 23:45:00
288,France,2017-05-08,00:00,49156.0,96.27987764550264,3.229811507936508,FRANCE,48925.0,4,WE,0,2017-05-08 00:00:00
289,France,2017-05-08,00:15,48925.0,95.31677000661377,3.1973131613756607,FRANCE,49156.0,4,WE,0,2017-05-08 00:15:00
290,France,2017-05-08,00:30,47150.0,94.35366236772488,3.164814814814815,FRANCE,48925.0,4,WE,0,2017-05-08 00:30:00
291,France,2017-05-08,00:45,45635.0,93.39055472883598,3.1323164682539684,FRANCE,47150.0,4,WE,0,2017-05-08 00:45:00
292,France,2017-05-08,01:00,44723.0,92.42744708994707,3.0998181216931218,FRANCE,44858.0,4,WE,0,2017-05-08 01:00:00
293,France,2017-05-08,01:15,44858.0,91.5640914351852,3.1326884920634925,FRANCE,44723.0,4,WE,0,2017-05-08 01:15:00
294,France,2017-05-08,01:30,44022.0,90.70073578042327,3.1655588624338624,FRANCE,44035.0,4,WE,0,2017-05-08 01:30:00
295,France,2017-05-08,01:45,44035.0,89.83738012566137,3.1984292328042336,FRANCE,44022.0,4,WE,0,2017-05-08 01:45:00
296,France,2017-05-08,02:00,43360.0,88.97402447089947,3.2312996031746035,FRANCE,43513.0,4,WE,0,2017-05-08 02:00:00
297,France,2017-05-08,02:15,43513.0,88.32133763227512,3.2394138558201058,FRANCE,42400.0,4,WE,0,2017-05-08 02:15:00
298,France,2017-05-08,02:30,42400.0,87.6686507936508,3.2475281084656085,FRANCE,43513.0,4,WE,0,2017-05-08 02:30:00
299,France,2017-05-08,02:45,41773.0,87.01596395502645,3.2556423611111107,FRANCE,42400.0,4,WE,0,2017-05-08 02:45:00
300,France,2017-05-08,03:00,40989.0,86.36327711640213,3.263756613756614,FRANCE,40423.0,4,WE,0,2017-05-08 03:00:00
301,France,2017-05-08,03:15,40423.0,86.13428819444445,3.3204613095238096,FRANCE,40037.0,4,WE,0,2017-05-08 03:15:00
302,France,2017-05-08,03:30,40037.0,85.9052992724868,3.3771660052910053,FRANCE,40423.0,4,WE,0,2017-05-08 03:30:00
303,France,2017-05-08,03:45,39391.0,85.67631035052909,3.433870701058201,FRANCE,40037.0,4,WE,0,2017-05-08 03:45:00
304,France,2017-05-08,04:00,39100.0,85.4473214285714,3.4905753968253967,FRANCE,38891.0,4,WE,0,2017-05-08 04:00:00
305,France,2017-05-08,04:15,38891.0,85.94330770502644,3.5254960317460315,FRANCE,38599.0,4,WE,0,2017-05-08 04:15:00
306,France,2017-05-08,04:30,38599.0,86.43929398148147,3.5604166666666663,FRANCE,38891.0,4,WE,0,2017-05-08 04:30:00
307,France,2017-05-08,04:45,38683.0,86.93528025793655,3.5953373015873016,FRANCE,38599.0,4,WE,0,2017-05-08 04:45:00
308,France,2017-05-08,05:00,38904.0,87.43126653439155,3.630257936507937,FRANCE,38683.0,4,WE,0,2017-05-08 05:00:00
309,France,2017-05-08,05:15,39044.0,88.98035714285713,3.667931547619048,FRANCE,38904.0,4,WE,0,2017-05-08 05:15:00
310,France,2017-05-08,05:30,39368.0,90.52944775132272,3.7056051587301586,FRANCE,39044.0,4,WE,0,2017-05-08 05:30:00
311,France,2017-05-08,05:45,39741.0,92.07853835978835,3.7432787698412695,FRANCE,39368.0,4,WE,0,2017-05-08 05:45:00
312,France,2017-05-08,06:00,39525.0,93.62762896825392,3.7809523809523813,FRANCE,39741.0,4,WE,0,2017-05-08 06:00:00
313,France,2017-05-08,06:15,39811.0,96.45977182539684,3.83782242063492,FRANCE,39525.0,4,WE,0,2017-05-08 06:15:00
314,France,2017-05-08,06:30,39691.0,99.29191468253971,3.8946924603174615,FRANCE,39642.0,4,WE,1,2017-05-08 06:30:00
315,France,2017-05-08,06:45,39642.0,102.12405753968254,3.9515625,FRANCE,39691.0,4,WE,1,2017-05-08 06:45:00
316,France,2017-05-08,07:00,39952.0,104.95620039682541,4.00843253968254,FRANCE,40827.0,4,WE,1,2017-05-08 07:00:00
317,France,2017-05-08,07:15,40827.0,108.37378885582008,4.023879794973545,FRANCE,39952.0,4,WE,1,2017-05-08 07:15:00
318,France,2017-05-08,07:30,41158.0,111.7913773148148,4.03932705026455,FRANCE,40827.0,4,WE,1,2017-05-08 07:30:00
319,France,2017-05-08,07:45,41302.0,115.20896577380951,4.054774305555555,FRANCE,41158.0,4,WE,1,2017-05-08 07:45:00
320,France,2017-05-08,08:00,41897.0,118.62655423280422,4.07022156084656,FRANCE,42698.0,4,WE,1,2017-05-08 08:00:00
321,France,2017-05-08,08:15,42698.0,121.82238756613758,4.068030753968253,FRANCE,43252.0,4,WE,1,2017-05-08 08:15:00
322,France,2017-05-08,08:30,43252.0,125.0182208994709,4.0658399470899464,FRANCE,42698.0,4,WE,1,2017-05-08 08:30:00
323,France,2017-05-08,08:45,43572.0,128.21405423280424,4.06364914021164,FRANCE,43252.0,4,WE,1,2017-05-08 08:45:00
324,France,2017-05-08,09:00,44540.0,131.4098875661376,4.061458333333333,FRANCE,45272.0,4,WE,1,2017-05-08 09:00:00
325,France,2017-05-08,09:15,45272.0,133.78979828042324,4.10776703042328,FRANCE,44540.0,4,WE,1,2017-05-08 09:15:00
326,France,2017-05-08,09:30,45869.0,136.169708994709,4.154075727513228,FRANCE,46346.0,4,WE,1,2017-05-08 09:30:00
327,France,2017-05-08,09:45,46346.0,138.54961970899473,4.2003844246031745,FRANCE,45869.0,4,WE,1,2017-05-08 09:45:00
328,France,2017-05-08,10:00,46753.0,140.92953042328043,4.246693121693122,FRANCE,47063.0,4,WE,1,2017-05-08 10:00:00
329,France,2017-05-08,10:15,47063.0,142.5229869378307,4.2290839947089935,FRANCE,47702.0,4,WE,1,2017-05-08 10:15:00
330,France,2017-05-08,10:30,47702.0,144.11644345238096,4.211474867724867,FRANCE,47706.0,4,WE,1,2017-05-08 10:30:00
331,France,2017-05-08,10:45,47706.0,145.7098999669312,4.193865740740741,FRANCE,47702.0,4,WE,1,2017-05-08 10:45:00
332,France,2017-05-08,11:00,47722.0,147.3033564814815,4.176256613756614,FRANCE,48093.0,4,WE,1,2017-05-08 11:00:00
333,France,2017-05-08,11:15,48093.0,148.42349537037038,4.225603505291005,FRANCE,47722.0,4,WE,1,2017-05-08 11:15:00
334,France,2017-05-08,11:30,48410.0,149.54363425925925,4.274950396825397,FRANCE,48093.0,4,WE,1,2017-05-08 11:30:00
335,France,2017-05-08,11:45,48828.0,150.66377314814815,4.324297288359789,FRANCE,48410.0,4,WE,1,2017-05-08 11:45:00
336,France,2017-05-08,12:00,49542.0,151.78391203703706,4.373644179894178,FRANCE,50282.0,4,WE,1,2017-05-08 12:00:00
337,France,2017-05-08,12:15,50282.0,152.6460110780423,4.36614169973545,FRANCE,49542.0,4,WE,1,2017-05-08 12:15:00
338,France,2017-05-08,12:30,50508.0,153.5081101190476,4.3586392195767205,FRANCE,50282.0,4,WE,1,2017-05-08 12:30:00
339,France,2017-05-08,12:45,51134.0,154.37020916005292,4.3511367394179885,FRANCE,50508.0,4,WE,1,2017-05-08 12:45:00
340,France,2017-05-08,13:00,50588.0,155.23230820105826,4.343634259259258,FRANCE,49709.0,4,WE,1,2017-05-08 13:00:00
341,France,2017-05-08,13:15,49709.0,155.76571180555555,4.320663855820106,FRANCE,50588.0,4,WE,1,2017-05-08 13:15:00
342,France,2017-05-08,13:30,48636.0,156.2991154100529,4.297693452380952,FRANCE,48143.0,4,WE,1,2017-05-08 13:30:00
343,France,2017-05-08,13:45,48143.0,156.83251901455026,4.274723048941799,FRANCE,48636.0,4,WE,1,2017-05-08 13:45:00
344,France,2017-05-08,14:00,47607.0,157.36592261904758,4.251752645502645,FRANCE,47332.0,4,WE,1,2017-05-08 14:00:00
345,France,2017-05-08,14:15,47332.0,157.3621941137566,4.184643683862434,FRANCE,47607.0,4,WE,1,2017-05-08 14:15:00
346,France,2017-05-08,14:30,46913.0,157.3584656084656,4.117534722222222,FRANCE,46108.0,4,WE,1,2017-05-08 14:30:00
347,France,2017-05-08,14:45,46108.0,157.35473710317459,4.050425760582011,FRANCE,46913.0,4,WE,1,2017-05-08 14:45:00
348,France,2017-05-08,15:00,45456.0,157.35100859788358,3.983316798941799,FRANCE,45115.0,4,WE,1,2017-05-08 15:00:00
349,France,2017-05-08,15:15,45115.0,156.70176917989417,3.85552662037037,FRANCE,44705.0,4,WE,1,2017-05-08 15:15:00
350,France,2017-05-08,15:30,44705.0,156.05252976190476,3.7277364417989416,FRANCE,45115.0,4,WE,1,2017-05-08 15:30:00
351,France,2017-05-08,15:45,44107.0,155.4032903439153,3.5999462632275137,FRANCE,44705.0,4,WE,1,2017-05-08 15:45:00
352,France,2017-05-08,16:00,44063.0,154.7540509259259,3.4721560846560844,FRANCE,43901.0,4,WE,1,2017-05-08 16:00:00
353,France,2017-05-08,16:15,43901.0,153.38130787037036,3.3137235449735445,FRANCE,44063.0,4,WE,1,2017-05-08 16:15:00
354,France,2017-05-08,16:30,43614.0,152.0085648148148,3.1552910052910046,FRANCE,43610.0,4,WE,1,2017-05-08 16:30:00
355,France,2017-05-08,16:45,43610.0,150.63582175925924,2.9968584656084656,FRANCE,43614.0,4,WE,1,2017-05-08 16:45:00
356,France,2017-05-08,17:00,43501.0,149.26307870370368,2.8384259259259257,FRANCE,43536.0,4,WE,1,2017-05-08 17:00:00
357,France,2017-05-08,17:15,43536.0,147.22946428571433,2.7242931547619045,FRANCE,43501.0,4,WE,1,2017-05-08 17:15:00
358,France,2017-05-08,17:30,43940.0,145.19584986772492,2.610160383597884,FRANCE,43536.0,4,WE,1,2017-05-08 17:30:00
359,France,2017-05-08,17:45,44127.0,143.16223544973542,2.4960276124338616,FRANCE,43940.0,4,WE,1,2017-05-08 17:45:00
360,France,2017-05-08,18:00,44967.0,141.128621031746,2.381894841269841,FRANCE,45359.0,4,WE,1,2017-05-08 18:00:00
361,France,2017-05-08,18:15,45359.0,138.44958664021166,2.287892691798941,FRANCE,44967.0,4,WE,1,2017-05-08 18:15:00
362,France,2017-05-08,18:30,45933.0,135.77055224867723,2.193890542328042,FRANCE,46796.0,4,WE,1,2017-05-08 18:30:00
363,France,2017-05-08,18:45,46796.0,133.09151785714286,2.099888392857143,FRANCE,45933.0,4,WE,1,2017-05-08 18:45:00
364,France,2017-05-08,19:00,47688.0,130.4124834656085,2.0058862433862434,FRANCE,48109.0,4,WE,1,2017-05-08 19:00:00
365,France,2017-05-08,19:15,48109.0,127.63825231481484,1.98894675925926,FRANCE,47688.0,4,WE,1,2017-05-08 19:15:00
366,France,2017-05-08,19:30,47909.0,124.86402116402115,1.972007275132276,FRANCE,47937.0,4,WE,1,2017-05-08 19:30:00
367,France,2017-05-08,19:45,47937.0,122.08979001322751,1.9550677910052905,FRANCE,47909.0,4,WE,1,2017-05-08 19:45:00
368,France,2017-05-08,20:00,48111.0,119.31555886243387,1.9381283068783064,FRANCE,47648.0,4,WE,1,2017-05-08 20:00:00
369,France,2017-05-08,20:15,47648.0,116.80716765873018,1.9452422288359787,FRANCE,47305.0,4,WE,1,2017-05-08 20:15:00
370,France,2017-05-08,20:30,47305.0,114.2987764550265,1.9523561507936509,FRANCE,47648.0,4,WE,1,2017-05-08 20:30:00
371,France,2017-05-08,20:45,46893.0,111.79038525132276,1.9594700727513228,FRANCE,47305.0,4,WE,1,2017-05-08 20:45:00
372,France,2017-05-08,21:00,47031.0,109.28199404761904,1.9665839947089951,FRANCE,47735.0,4,WE,1,2017-05-08 21:00:00
373,France,2017-05-08,21:15,47735.0,107.34597800925924,1.9600405092592592,FRANCE,47031.0,4,WE,1,2017-05-08 21:15:00
374,France,2017-05-08,21:30,47963.0,105.40996197089949,1.9534970238095242,FRANCE,48064.0,4,WE,0,2017-05-08 21:30:00
375,France,2017-05-08,21:45,48064.0,103.47394593253969,1.946953538359788,FRANCE,47963.0,4,WE,0,2017-05-08 21:45:00
376,France,2017-05-08,22:00,47744.0,101.5379298941799,1.9404100529100528,FRANCE,48124.0,4,WE,0,2017-05-08 22:00:00
377,France,2017-05-08,22:15,48124.0,100.10740327380957,1.9634672619047624,FRANCE,47744.0,4,WE,0,2017-05-08 22:15:00
378,France,2017-05-08,22:30,48655.0,98.67687665343917,1.9865244708994707,FRANCE,48124.0,4,WE,0,2017-05-08 22:30:00
379,France,2017-05-08,22:45,51521.0,97.24635003306877,2.0095816798941795,FRANCE,48655.0,4,WE,0,2017-05-08 22:45:00
380,France,2017-05-08,23:00,50667.0,95.81582341269842,2.0326388888888887,FRANCE,50847.0,4,WE,0,2017-05-08 23:00:00
381,France,2017-05-08,23:15,50847.0,94.66359051827801,2.035721801346801,FRANCE,50261.0,4,WE,0,2017-05-08 23:15:00
382,France,2017-05-08,23:30,50261.0,93.51135762385763,2.0388047138047134,FRANCE,50847.0,4,WE,0,2017-05-08 23:30:00
383,France,2017-05-08,23:45,51064.0,92.35912472943724,2.041887626262626,FRANCE,50261.0,4,WE,0,2017-05-08 23:45:00
384,France,2017-05-09,00:00,49922.0,91.20689183501685,2.044970538720539,FRANCE,49560.0,1,ouvre,0,2017-05-09 00:00:00
385,France,2017-05-09,00:15,49560.0,90.02834859006731,2.0272385311447807,FRANCE,54287.0,1,ouvre,0,2017-05-09 00:15:00
386,France,2017-05-09,00:30,48075.0,88.84980534511783,2.009506523569024,FRANCE,51497.0,1,ouvre,0,2017-05-09 00:30:00
387,France,2017-05-09,00:45,46498.0,87.67126210016835,1.9917745159932656,FRANCE,51497.0,1,ouvre,0,2017-05-09 00:45:00
388,France,2017-05-09,01:00,45838.0,86.49271885521887,1.974042508417508,FRANCE,46032.0,1,ouvre,0,2017-05-09 01:00:00
389,France,2017-05-09,01:15,46032.0,85.41438078703705,1.9832044402356903,FRANCE,45838.0,1,ouvre,0,2017-05-09 01:15:00
